e_node_id,degree,in_degree,out_degree,clustering,pagerank
1103,1,0,1,0.0,6.45240993381665e-05
1104,14,3,11,0.044444444444444446,0.00012245826288216294
1105,10,4,6,0.56,0.0001490103138304305
1106,7,2,5,0.5555555555555556,0.00012616555824362886
1107,2,1,1,0.0,0.0004291135815339865
1108,10,5,5,0.25,0.00024481145782104583
1109,3,1,2,0.0,0.0001122234006173161
1110,35,16,19,0.3156370656370656,0.0005580172326348459
1111,22,11,11,0.8777777777777778,0.0003750341780815809
1112,3,1,2,0.0,0.0001122234006173161
1113,2,1,1,0.0,0.0004291135815339865
1114,14,7,7,0.3770491803278688,0.00032923302819254504
1115,6,2,4,0.0,0.00019680720409800094
1116,2,1,1,0.0,0.00010636537045520479
1117,20,9,11,0.8176795580110497,0.00028865035627768167
1118,2,1,1,0.0,0.0004291135815339865
1119,6,2,4,0.2,0.00032249060256565686
1120,4,2,2,0.0,0.00027927048573826924
1121,4,1,3,0.3,0.0001014001100989494
1122,4,0,4,0.5,6.45240993381665e-05
1123,4,2,2,0.0,0.00010823816199170864
1124,3,1,2,0.0,9.194802814626324e-05
1125,7,1,6,0.023809523809523808,8.280671854356432e-05
1126,3,3,0,0.0,0.00015389919096628853
1127,6,3,3,0.0,0.00019971475259763946
1128,9,3,6,0.14285714285714285,0.00012661443996580233
1129,3,0,3,0.16666666666666666,6.45240993381665e-05
1130,10,5,5,0.11538461538461539,0.00021199476808773766
1131,16,11,5,0.8068181818181818,0.0003750341780815809
1132,3,1,2,0.0,0.0001122234006173161
1133,6,1,5,0.0,7.77406846476358e-05
1134,3,1,2,0.0,0.0001122234006173161
1135,3,0,3,0.3333333333333333,6.45240993381665e-05
1136,5,2,3,0.5,0.00014108161475442075
1137,20,9,11,0.9379310344827586,0.00027029057382066656
1138,3,0,3,0.0,6.45240993381665e-05
1139,2,1,1,0.0,0.0004291135815339865
1140,3,0,3,0.0,6.45240993381665e-05
1141,14,7,7,0.19318181818181818,0.00031116350418798123
1142,6,2,4,0.9,0.0001042310450591916
1143,14,13,1,0.0,0.0004483975343984828
1144,6,2,4,0.4,0.0003281525167365748
1145,3,1,2,0.5,0.00010927541405808295
1146,2,0,2,0.0,6.45240993381665e-05
1147,2,1,1,0.0,0.0004291135815339865
1148,2,0,2,0.0,6.45240993381665e-05
1149,6,3,3,0.0,0.00029817557714084615
1150,5,2,3,0.0,9.125724490128837e-05
1151,14,6,8,0.5176470588235295,0.00017292321883363972
1152,12,5,7,0.7213114754098361,0.00015135791439175016
1153,11,5,6,0.86,0.00014867295983124918
1154,15,6,9,0.589041095890411,0.00016975283351655394
1155,16,7,9,0.1686046511627907,0.0006184092978662051
1156,13,6,7,0.4230769230769231,0.0002621665936742627
1157,6,2,4,0.0,0.0001420011472508311
1158,6,2,4,0.38461538461538464,0.00010466267912003661
1159,4,1,3,0.0,9.003564603751244e-05
1160,19,9,10,0.9135802469135802,0.00028658807780488173
1161,6,0,6,0.23333333333333334,6.45240993381665e-05
1162,3,1,2,0.5,0.000133285030503474
1163,14,6,8,0.4647058823529412,0.000298619668028998
1164,27,9,18,0.17235494880546076,0.00034585553658973104
1165,24,16,8,0.27232142857142855,0.0005268360853388324
1166,23,16,7,0.24390243902439024,0.0005153724473806014
1167,1,1,0,0.0,8.457264479064272e-05
1168,7,3,4,0.1111111111111111,0.0002105699897348485
1169,3,0,3,0.16666666666666666,6.45240993381665e-05
1170,12,7,5,0.03125,0.0010638482113593186
1171,8,3,5,0.21428571428571427,0.00011382829078756279
1172,15,6,9,0.3581081081081081,0.00019072964907227856
1173,15,6,9,0.35135135135135137,0.00019740957260087097
1174,15,6,9,0.35135135135135137,0.0002118412640645938
1175,14,6,8,0.313953488372093,0.0002131561631376703
1176,24,17,7,0.12730627306273062,0.0008493520262523771
1177,22,11,11,0.13978494623655913,0.00039480985834234835
1178,13,4,9,0.1891891891891892,0.00018556448344778773
1179,8,2,6,0.7142857142857143,0.00021601553771984815
1180,8,3,5,0.42857142857142855,0.00016530511948190566
1181,5,1,4,0.3333333333333333,8.193652845627633e-05
1182,3,0,3,0.8333333333333334,6.45240993381665e-05
1183,6,2,4,0.10714285714285714,0.00011966954110516118
1184,9,3,6,0.10526315789473684,0.00018369840678998076
1185,11,6,5,0.5303030303030303,0.00020240696377080624
1186,2,1,1,0.0,0.00012326565418615225
1187,1,0,1,0.0,6.45240993381665e-05
1188,10,5,5,1.0,0.000173551683961667
1189,23,10,13,0.746268656716418,0.0003110339015638453
1190,19,9,10,0.3769230769230769,0.00034415032030308233
1191,14,8,6,0.19186046511627908,0.00031177894073804066
1192,11,2,9,0.2830188679245283,0.00010702978787390558
1193,4,2,2,0.0,0.00020762200317561534
1194,3,2,1,1.0,0.0003281525167365748
1195,7,2,5,0.0,0.0001092029273600645
1196,5,2,3,0.16666666666666666,0.00012076379858894117
1197,11,6,5,0.1111111111111111,0.0003732581793915957
1198,4,1,3,1.0,9.003564603751244e-05
1199,2,1,1,0.0,0.0004291135815339865
1200,3,0,3,0.16666666666666666,6.45240993381665e-05
1201,9,4,5,0.014705882352941176,0.00018886268447756331
1202,4,0,4,0.08333333333333333,6.45240993381665e-05
1203,5,4,1,0.3333333333333333,0.0014424897260448776
1204,4,1,3,0.6,8.09176226919596e-05
1205,4,0,4,0.4166666666666667,6.45240993381665e-05
1206,6,2,4,0.07692307692307693,0.00012093527751572208
1207,4,1,3,0.0,9.003564603751244e-05
1208,18,11,7,0.10504201680672269,0.00046143731742038927
1209,4,2,2,1.0,0.00013207365044552673
1210,2,0,2,0.0,6.45240993381665e-05
1211,31,13,18,0.24050632911392406,0.0009533511930883584
1212,5,1,4,0.2222222222222222,8.692170226292334e-05
1213,22,11,11,0.6777777777777778,0.0006267141795401288
1214,8,2,6,0.5,9.626176822718318e-05
1215,3,0,3,0.16666666666666666,6.45240993381665e-05
1216,6,3,3,0.0,0.0001527442672108277
1217,2,1,1,0.0,0.00010909669470694671
1218,13,2,11,0.10909090909090909,9.323571506799966e-05
1219,15,7,8,0.8571428571428571,0.0002837757589321137
1220,1,0,1,0.0,6.45240993381665e-05
1221,5,2,3,0.5,0.00010916930606202189
1222,4,1,3,0.5,9.003564603751244e-05
1223,19,7,12,0.6219512195121951,0.0002931926366356396
1224,21,8,13,0.5242424242424243,0.000219465758228289
1225,1,0,1,0.0,6.45240993381665e-05
1226,9,2,7,0.11904761904761904,0.00010422759640449194
1227,16,8,8,0.8117647058823529,0.000219465758228289
1228,18,7,11,0.5684931506849316,0.00020369545268739578
1229,12,7,5,0.045454545454545456,0.0003614284830391795
1230,4,0,4,0.0,6.45240993381665e-05
1231,7,3,4,0.0,0.00011419665526939142
1232,18,8,10,0.8,0.00046179446784562803
1233,3,0,3,0.16666666666666666,6.45240993381665e-05
1234,13,8,5,0.09259259259259259,0.0003287101956439907
1235,2,1,1,0.0,0.0004291135815339865
1236,10,5,5,1.0,0.00015923728492766266
1237,6,2,4,0.4,0.0001394223683885253
1238,8,4,4,0.0,0.00028748898156758873
1239,11,5,6,0.07142857142857142,0.0002153997791059538
1240,5,1,4,0.16666666666666666,0.00010129652195231575
1241,3,1,2,0.0,0.00019991868554177135
1242,4,1,3,0.16666666666666666,0.00011257922375160826
1243,4,1,3,0.4,0.0002686172856119203
1244,20,7,13,0.5765027322404371,0.00029469717668246517
1245,10,4,6,0.038461538461538464,0.0001905517663804038
1246,14,6,8,0.7950819672131147,0.00018798416568501522
1247,23,17,6,0.06009615384615385,0.0008984571739845688
1248,7,1,6,0.2,7.517432005016391e-05
1249,5,2,3,0.5,0.00010489697202486096
1250,20,10,10,0.8103448275862069,0.000599790404830528
1251,12,5,7,0.7950819672131147,0.00016760452172195103
1252,4,1,3,1.0,9.003564603751244e-05
1253,20,8,12,0.44565217391304346,0.0002241691873364165
1254,2,1,1,0.0,0.00012579721731449756
1255,24,11,13,0.3783783783783784,0.00039573014331156797
1256,6,2,4,0.4,0.00010539363577963509
1257,10,4,6,0.05813953488372093,0.00022752269230159888
1258,17,8,9,0.8828125,0.00045780100833125965
1259,9,4,5,0.631578947368421,0.0003322632722065047
1260,4,1,3,0.0,9.003564603751244e-05
1261,37,25,12,0.19642857142857142,0.0014039081558235619
1262,20,9,11,0.7307692307692307,0.00033536861956569
1263,7,3,4,0.05,0.00013245098171510872
1264,49,34,15,0.12289719626168225,0.0017350651553804802
1265,10,4,6,0.4166666666666667,0.00013949277397500083
1266,10,5,5,0.48,0.0002591796501027583
1267,2,0,2,0.0,6.45240993381665e-05
1268,4,0,4,0.25,6.45240993381665e-05
1269,18,7,11,0.17543859649122806,0.0003138883196698601
1270,13,5,8,0.5098039215686274,0.00015923728492766266
1271,11,5,6,0.42424242424242425,0.0001956918658589495
1272,19,9,10,0.3549618320610687,0.0006065606671357542
1273,2,1,1,0.0,0.0004291135815339865
1274,13,5,8,0.6164383561643836,0.0001699068799377267
1275,7,2,5,0.3684210526315789,0.00012841372626966552
1276,4,1,3,0.0,0.00015726280578995397
1277,9,5,4,0.0,0.00024150281750195908
1278,17,8,9,0.875,0.00045780100833125965
1279,3,1,2,0.0,0.0001122234006173161
1280,4,1,3,0.0,9.003564603751244e-05
1281,18,11,7,0.1623931623931624,0.0007446336329010251
1282,5,3,2,0.0,0.0003173482564690558
1283,9,2,7,0.14705882352941177,0.00016930129023993176
1284,14,4,10,0.23809523809523808,0.00017385172938684003
1285,2,1,1,0.0,0.0004291135815339865
1286,5,2,3,0.0,0.0001256346475971745
1287,9,0,9,0.1111111111111111,6.45240993381665e-05
1288,3,1,2,1.0,0.00016041398986803683
1289,2,0,2,0.0,6.45240993381665e-05
1290,8,4,4,1.0,0.00024969629932420674
1291,13,5,8,0.5882352941176471,0.00015923728492766266
1292,3,0,3,0.16666666666666666,6.45240993381665e-05
1293,16,7,9,0.7522123893805309,0.00028684674034940727
1294,4,1,3,0.0,9.003564603751244e-05
1295,6,2,4,0.08333333333333333,0.00011433299878122076
1296,18,9,9,0.28695652173913044,0.0005504456099395635
1297,3,1,2,0.0,0.0001122234006173161
1298,10,4,6,0.03409090909090909,0.00017262242353449167
1299,23,16,7,0.22439024390243903,0.0008726507702192477
1300,9,4,5,0.5789473684210527,0.00028198325839051707
1301,8,4,4,0.03333333333333333,0.00016902398570908044
1302,9,6,3,0.2631578947368421,0.00033532820117425084
1303,16,8,8,1.0,0.00031403597402369075
1304,6,2,4,0.0,0.00019680720409800094
1305,2,1,1,0.0,0.00010636537045520479
1306,2,0,2,0.0,6.45240993381665e-05
1307,5,2,3,0.5,0.0001542690608029353
1308,17,7,10,0.37373737373737376,0.0004887903327648094
1309,1,0,1,0.0,6.45240993381665e-05
1310,31,10,21,0.12903225806451613,0.001184066787122398
1311,9,4,5,0.8888888888888888,0.0006353680262588208
1312,12,5,7,0.7950819672131147,0.00016760452172195106
1313,9,3,6,1.0,0.0001237930327521118
1314,19,12,7,0.05223880597014925,0.00048250403673368405
1315,8,3,5,0.3076923076923077,0.000202535379979615
1316,49,34,15,0.16089803554724041,0.001685508256008225
1317,10,2,8,0.3953488372093023,9.934481704346671e-05
1318,6,4,2,0.25,0.0002896379157390253
1319,11,5,6,0.88,0.00016463009387723875
1320,15,6,9,0.6868686868686869,0.00018445113855638007
1321,9,2,7,0.325,0.0001328359293154702
1322,8,3,5,0.06666666666666667,0.00012698217269059163
1323,4,2,2,0.0,0.00022286514805066248
1324,10,4,6,0.56,0.00017385172938684003
1325,2,0,2,0.0,6.45240993381665e-05
1326,21,13,8,0.3303030303030303,0.0010014041211512785
1327,1,0,1,0.0,6.45240993381665e-05
1328,34,18,16,0.3105590062111801,0.0010288450468444502
1329,16,7,9,0.5529411764705883,0.00022475658829916446
1330,52,42,10,0.08949096880131363,0.0023931402408284234
1331,32,20,12,0.08120649651972157,0.0005932333350980086
1332,7,3,4,0.6666666666666666,0.0002058260772758985
1333,24,11,13,0.57847533632287,0.0006107599763537667
1334,20,12,8,0.09602649006622517,0.000582644369014821
1335,6,3,3,0.16666666666666666,0.00019278697346860344
1336,1,0,1,0.0,6.45240993381665e-05
1337,12,4,8,0.5080645161290323,0.0001439320468544023
1338,10,5,5,0.4642857142857143,0.00015058326656527547
1339,3,0,3,0.3333333333333333,6.45240993381665e-05
1340,14,8,6,0.2,0.00042554793576520173
1341,6,3,3,0.2,0.0007124811499717043
1342,15,7,8,0.8979591836734694,0.0002837757589321137
1343,7,2,5,0.05555555555555555,0.00017416405896618467
1344,18,9,9,0.1016949152542373,0.0006894779269898201
1345,7,2,5,0.0,0.00010698544391016138
1346,8,3,5,0.0,0.0001510452573865752
1347,7,3,4,0.75,0.00015025386274177498
1348,17,8,9,0.22549019607843138,0.00038807758084837067
1349,5,1,4,0.3333333333333333,8.712219503761554e-05
1350,37,22,15,0.288527397260274,0.0011636088640710252
1351,22,10,12,0.17819148936170212,0.00036565537593152283
1352,15,8,7,0.5540540540540541,0.0005414989502831631
1353,14,3,11,0.05384615384615385,0.00012260598716264546
1354,7,3,4,0.6666666666666666,0.00020582607727589848
1355,4,1,3,0.0,9.003564603751244e-05
1356,19,10,9,0.8828125,0.0005968588991841036
1357,1,0,1,0.0,6.45240993381665e-05
1358,20,9,11,0.3219178082191781,0.0002385121056883099
1359,3,1,2,0.0,0.0001122234006173161
1360,16,8,8,1.0,0.00045290527126012534
1361,9,2,7,0.30952380952380953,9.183891311490049e-05
1362,1,0,1,0.0,6.45240993381665e-05
1363,20,9,11,0.5994475138121547,0.00042844382814982994
1364,4,3,1,0.0,0.00024082178138162797
1365,4,1,3,0.0,9.003564603751244e-05
1366,3,2,1,0.0,0.0005202609520829417
1367,2,0,2,0.0,6.45240993381665e-05
1368,5,2,3,0.0,0.00022286514805066248
1369,9,7,2,0.023809523809523808,0.0006957352647099696
1370,9,3,6,0.3939393939393939,0.0001831627415846603
1371,4,1,3,0.0,0.0001010605499427449
1372,5,2,3,0.625,0.0001466629031903471
1373,16,9,7,0.28735632183908044,0.0004889941765230554
1374,10,3,7,0.40476190476190477,0.00012836555033189976
1375,14,6,8,0.30952380952380953,0.00019907538416471908
1376,14,7,7,1.0,0.00020190486079111437
1377,5,0,5,0.2,6.45240993381665e-05
1378,5,0,5,0.1,6.45240993381665e-05
1379,9,3,6,0.05263157894736842,0.0002573120338889603
1380,7,3,4,0.75,0.00015025386274177498
1381,14,7,7,0.1875,0.00018601515722917482
1382,4,2,2,0.0,0.00015044484798595734
1383,4,1,3,0.0,9.003564603751244e-05
1384,5,2,3,0.5,0.000157759577718566
1385,16,10,6,0.02247191011235955,0.0004316519555742873
1386,2,0,2,0.0,6.45240993381665e-05
1387,13,7,6,0.09615384615384616,0.0005151237814169037
1388,3,1,2,0.0,0.0001122234006173161
1389,4,2,2,0.0,0.0002663275186576355
1390,13,8,5,0.10576923076923077,0.0004321630486168458
1391,6,3,3,0.3076923076923077,0.00024366962432788498
1392,6,3,3,1.0,0.00017622917713978962
1393,15,4,11,0.0641025641025641,0.000133809833327974
1394,25,14,11,0.7090163934426229,0.00042473799642267507
1395,2,1,1,0.0,0.0001374747680258661
1396,10,1,9,0.6704545454545454,0.00010801222893965732
1397,17,10,7,0.2087378640776699,0.0006666173178772136
1398,64,37,27,0.6057280513918629,0.0013908347628799533
1399,3,0,3,0.8333333333333334,6.45240993381665e-05
1400,38,13,25,0.5556451612903226,0.0003774076482338716
1401,37,22,15,0.2537878787878788,0.001680113686736339
1402,32,17,15,0.3755868544600939,0.00047847070586121084
1403,61,19,42,0.5093767236624379,0.0005387016503968686
1404,53,25,28,0.7942583732057417,0.0009823534071626643
1405,20,4,16,0.44680851063829785,0.0001559793055673794
1406,15,3,12,0.5192307692307693,0.0001058736355031774
1407,38,17,21,0.4602026049204052,0.0005098385519808644
1408,24,7,17,0.41228070175438597,0.00028035642581064396
1409,10,1,9,0.45454545454545453,9.147016073266499e-05
1410,43,11,32,0.5855911330049262,0.00035931682643471476
1411,62,29,33,0.7101947308132875,0.0010397566640778985
1412,135,98,37,0.19150760086867072,0.00450596749305579
1413,41,35,6,0.3008578431372549,0.0019132649496284048
1414,33,18,15,0.7122093023255814,0.000587880757658194
1415,17,1,16,0.45714285714285713,6.814443738444335e-05
1416,57,28,29,0.7486320109439124,0.0011036520005399627
1417,68,25,43,0.47883349012229537,0.0007465046874968238
1418,37,15,22,0.4727427597955707,0.0005000470451031389
1419,13,2,11,0.33636363636363636,7.898927520086481e-05
1420,44,13,31,0.5487089201877934,0.00039981926839638003
1421,40,23,17,0.3118668596237337,0.0008296541073377128
1422,15,4,11,0.43333333333333335,0.00017445923668545074
1423,68,23,45,0.4853788214443952,0.0006384053354491132
1424,23,11,12,0.3188405797101449,0.0007029269437339378
1425,17,8,9,0.4752475247524752,0.00027084492707250693
1426,4,1,3,0.7,7.796043807995726e-05
1427,18,4,14,0.6324786324786325,0.0002937724095990678
1428,54,26,28,0.7963246554364471,0.000990592622901291
1429,14,4,10,0.626984126984127,0.0002379137120626587
1430,59,44,15,0.3054156171284635,0.001479707941821084
1431,16,2,14,0.6313559322033898,0.00014186713764240968
1432,13,2,11,0.6666666666666666,0.0001236258271012818
1433,64,23,41,0.5211004273504274,0.00057674572606954
1434,97,57,40,0.4012861010830325,0.0020364777145069684
1435,35,10,25,0.6377649325626205,0.00027186853339900084
1436,24,11,13,0.41885964912280704,0.0004004944311863121
1437,7,0,7,0.07142857142857142,6.45240993381665e-05
1438,8,1,7,0.5357142857142857,0.00010391912596127148
1439,65,39,26,0.6298600311041991,0.0013904396197568932
1440,29,10,19,0.6464646464646465,0.0003201031698016533
1441,29,17,12,0.521865889212828,0.0006322080315064085
1442,54,26,28,0.7900383141762453,0.000990592622901291
1443,77,47,30,0.44678532509989105,0.0017905209422153805
1444,78,42,36,0.4723698193411265,0.0014607929876887435
1445,107,65,42,0.31434365781710916,0.002539534685592404
1446,78,44,34,0.5051345609065155,0.001551394157902576
1447,24,5,19,0.6397379912663755,0.00023274272619499623
1448,29,13,16,0.7131979695431472,0.0004678785018394712
1449,63,34,29,0.6064123825317855,0.00109833206608256
1450,21,16,5,0.32142857142857145,0.0014602523494177387
1451,40,7,33,0.42120343839541546,0.0003261606750187337
1452,25,11,14,0.5544217687074829,0.0004335944646651813
1453,22,4,18,0.7731277533039648,0.00017539382183257831
1454,15,5,10,0.6493506493506493,0.00023260920396136347
1455,9,5,4,0.375,0.0009216938952635454
1456,25,12,13,0.2963709677419355,0.00044222393450213295
1457,52,32,20,0.6552152317880795,0.0013794058712928426
1458,37,29,8,0.7420333839150227,0.0012362569648159956
1459,41,30,11,0.6732429099876696,0.0012840062506065326
1460,77,45,32,0.5229090909090909,0.001806014932838139
1461,51,25,26,0.8416955017301038,0.0009837680094112859
1462,32,12,20,0.40046838407494145,0.0004625723565071828
1463,3,1,2,1.0,0.0001086518220022215
1464,30,19,11,0.284366576819407,0.0010053729260661294
1465,119,66,53,0.3098309608540925,0.00247053050804733
1466,99,67,32,0.265658747300216,0.00260059137802587
1467,127,82,45,0.22868066355624675,0.0032445596272006063
1468,47,27,20,0.2934560327198364,0.0010801218493671938
1469,14,1,13,0.6055555555555555,0.00010391912596127148
1470,17,10,7,0.23282442748091603,0.0006894058958863488
1471,40,18,22,0.5749674054758801,0.000502724421960245
1472,32,13,19,0.6983471074380165,0.0004716097111056097
1473,1,0,1,0.0,6.45240993381665e-05
1474,20,6,14,0.33666666666666667,0.0004514827611592029
1475,45,23,22,0.6529774127310062,0.0007775005805531842
1476,81,42,39,0.4386051080550098,0.0016237652486707178
1477,21,4,17,0.5509708737864077,0.0002531873611263922
1478,75,46,29,0.4716039907904835,0.0018609104824202493
1479,20,10,10,0.7727272727272727,0.0002718685333990008
1480,40,22,18,0.38472622478386165,0.0006752835247617197
1481,19,10,9,0.3231707317073171,0.0008681838824768812
1482,10,3,7,0.27380952380952384,0.0002041292098227205
1483,1,0,1,0.0,6.45240993381665e-05
1484,12,9,3,0.18461538461538463,0.00039554471416481876
1485,5,1,4,0.16666666666666666,8.193652845627633e-05
1486,1,0,1,0.0,6.45240993381665e-05
1487,13,6,7,0.8,0.00023277242640625196
1488,14,5,9,0.4883720930232558,0.00021264073368974925
1489,9,4,5,0.23684210526315788,0.0002115220774642506
1490,6,3,3,0.4230769230769231,0.0001820647475694392
1491,7,2,5,0.15,0.00026982600048713667
1492,25,16,9,0.3150684931506849,0.0007130516589500416
1493,30,17,13,0.19864864864864865,0.0009822651991314697
1494,2,0,2,0.0,6.45240993381665e-05
1495,8,4,4,0.11538461538461539,0.00020975573613638275
1496,5,0,5,0.0,6.45240993381665e-05
1497,14,11,3,0.2265625,0.0033720144378715164
1498,31,23,8,0.06359102244389027,0.0028619676895227215
1499,3,1,2,0.0,0.0001122234006173161
1500,10,5,5,1.0,0.00019888223389421514
1501,8,2,6,0.14285714285714285,0.00012542102599958065
1502,7,4,3,0.6666666666666666,0.0004068910221829136
1503,8,4,4,1.0,0.00017372860671207045
1504,22,12,10,0.27111111111111114,0.0005298349721527499
1505,25,13,12,0.23711340206185566,0.0007174067170918707
1506,10,5,5,1.0,0.00019888223389421514
1507,4,1,3,0.4,0.0001530373833686413
1508,7,1,6,0.2857142857142857,9.372272485411232e-05
1509,40,27,13,0.07604017216642754,0.0024538504553454597
1510,5,2,3,0.5,0.00011538454565703805
1511,1,0,1,0.0,6.45240993381665e-05
1512,4,2,2,0.6,0.00013652662268556114
1513,4,1,3,0.2,8.421507099478006e-05
1514,4,2,2,0.0,0.0002663275186576355
1515,21,7,14,0.43349753694581283,0.00047974522815652396
1516,2,0,2,0.0,6.45240993381665e-05
1517,12,5,7,0.125,0.0004316818428444098
1518,2,1,1,0.0,0.0004291135815339865
1519,4,1,3,0.0,9.003564603751244e-05
1520,3,1,2,0.0,0.0001122234006173161
1521,9,3,6,0.12857142857142856,0.000228348665101166
1522,6,1,5,0.0,7.77406846476358e-05
1523,12,9,3,0.056818181818181816,0.0006155814489993722
1524,2,1,1,0.0,0.0004291135815339865
1525,84,62,22,0.059383499546690845,0.0029165014226620505
1526,5,0,5,0.1,6.45240993381665e-05
1527,31,17,14,0.1571072319201995,0.0009152539806722223
1528,10,4,6,0.6097560975609756,0.0001845212632919202
1529,4,1,3,0.1,0.00012670962981322818
1530,17,10,7,0.0891089108910891,0.0007136928857696727
1531,2,0,2,0.5,6.45240993381665e-05
1532,13,6,7,0.5684931506849316,0.00023993975167343389
1533,10,4,6,0.6219512195121951,0.00018452126329192024
1534,2,0,2,1.0,6.45240993381665e-05
1535,9,4,5,0.05714285714285714,0.00029378472965527793
1536,3,0,3,0.5,6.45240993381665e-05
1537,9,4,5,0.75,0.0001800471022759026
1538,10,4,6,0.5853658536585366,0.00018452126329192024
1539,14,6,8,0.49411764705882355,0.00032030372092587886
1540,55,29,26,0.1436950146627566,0.0011853984133346335
1541,5,2,3,0.625,0.0005299513904812748
1542,8,0,8,0.23214285714285715,6.45240993381665e-05
1543,4,2,2,0.0,0.00014402293480341583
1544,14,7,7,0.3442622950819672,0.0006712825030912712
1545,23,12,11,0.8084577114427861,0.00037297527510050574
1546,5,3,2,0.2777777777777778,0.00017551776327485796
1547,10,4,6,0.14285714285714285,0.0004656502104540294
1548,8,4,4,0.038461538461538464,0.0002721262085048933
1549,15,7,8,0.07692307692307693,0.0002671203894782166
1550,3,1,2,0.5,0.000114454984211666
1551,11,7,4,0.32857142857142857,0.0005222868527365678
1552,9,2,7,0.19047619047619047,0.0001057466321702615
1553,2,1,1,0.0,0.0001754294479940466
1554,4,3,1,0.75,0.00014303588491909808
1555,22,14,8,0.3233695652173913,0.0013655418913812894
1556,2,0,2,0.0,6.45240993381665e-05
1557,2,0,2,0.0,6.45240993381665e-05
1558,9,4,5,0.6875,0.000519969485713023
1559,15,8,7,0.3783783783783784,0.0008814104698419642
1560,2,1,1,0.0,0.0004291135815339865
1561,4,2,2,0.0,0.0002345172966321147
1562,3,1,2,0.3333333333333333,9.194802814626324e-05
1563,2,0,2,0.5,6.45240993381665e-05
1564,3,1,2,0.0,0.00016445859401833962
1565,28,15,13,0.28662420382165604,0.0017933999459163717
1566,7,2,5,1.0,0.00017364405146034378
1567,8,4,4,0.36,0.0002460053433197579
1568,1,0,1,0.0,6.45240993381665e-05
1569,1,1,0,0.0,9.194802814626324e-05
1570,5,1,4,0.2777777777777778,0.00012042816425072826
1571,12,7,5,0.24444444444444444,0.00041990677083583543
1572,4,2,2,0.4166666666666667,9.745979698273215e-05
1573,47,42,5,0.03387259858442872,0.0018098924582854758
1574,11,7,4,0.05714285714285714,0.0002850926975396285
1575,14,5,9,0.3629032258064516,0.0004144256230690367
1576,5,4,1,0.2,0.00023731758287744693
1577,3,0,3,0.0,6.45240993381665e-05
1578,4,2,2,0.5,0.00013150591667542515
1579,1,0,1,0.0,6.45240993381665e-05
1580,15,8,7,0.5,0.0010143734195000198
1581,1,0,1,0.0,6.45240993381665e-05
1582,1,0,1,0.0,6.45240993381665e-05
1583,11,9,2,0.02857142857142857,0.0012395489187158027
1584,17,0,17,0.2610294117647059,6.45240993381665e-05
1585,14,7,7,0.5176470588235295,0.0006231672732053245
1586,1,0,1,0.0,6.45240993381665e-05
1587,22,16,6,0.08296943231441048,0.0007624460546709236
1588,5,2,3,0.2777777777777778,0.00014602515737878154
1589,5,1,4,0.0,8.193652845627633e-05
1590,4,1,3,0.5,9.003564603751244e-05
1591,6,2,4,0.0,0.0001067334007593401
1592,15,8,7,0.4166666666666667,0.0005037520302955974
1593,9,5,4,0.45,0.0002597425001838657
1594,6,3,3,0.2,0.00016472339122820112
1595,3,0,3,0.16666666666666666,6.45240993381665e-05
1596,2,2,0,0.0,0.0001364430845231957
1597,14,8,6,0.3546511627906977,0.0006167795360287284
1598,18,10,8,0.029166666666666667,0.00045924540474057623
1599,7,1,6,0.5,7.517432005016391e-05
1600,11,6,5,0.56,0.0006366530730842137
1601,15,7,8,0.23,0.0002886168554329338
1602,7,3,4,0.21052631578947367,0.0001744994378387622
1603,8,4,4,0.8333333333333334,0.0004986349620578502
1604,13,4,9,0.11538461538461539,0.0001671925553293478
1605,3,1,2,0.0,0.0001122234006173161
1606,18,0,18,0.3954248366013072,6.45240993381665e-05
1607,29,18,11,0.39504373177842567,0.0009774512425700997
1608,20,0,20,0.3868421052631579,6.45240993381665e-05
1609,4,2,2,0.0,0.00011342957455032587
1610,5,2,3,0.0,0.0003260468081401274
1611,16,10,6,0.42045454545454547,0.0012811865851771376
1612,13,3,10,0.4675324675324675,8.816987998769455e-05
1613,1,0,1,0.0,6.45240993381665e-05
1614,3,1,2,0.16666666666666666,0.00010598792616715291
1615,37,23,14,0.2701543739279588,0.00202206058523091
1616,16,8,8,0.8584070796460177,0.000645769053642351
1617,18,8,10,0.827433628318584,0.00028019534382486524
1618,4,2,2,0.08333333333333333,0.00012891624529256352
1619,17,9,8,0.6212121212121212,0.000482584700670634
1620,2,0,2,1.0,6.45240993381665e-05
1621,67,47,20,0.2640640155189137,0.004059343897888038
1622,11,0,11,0.3090909090909091,6.45240993381665e-05
1623,10,0,10,0.43333333333333335,6.45240993381665e-05
1624,24,13,11,0.40148698884758366,0.0008649370165694998
1625,19,8,11,0.7751937984496124,0.00028019534382486524
1626,27,13,14,0.4809688581314879,0.0004523954778783085
1627,26,17,9,0.5962962962962963,0.0020232956972325664
1628,40,18,22,0.2926829268292683,0.0007141757370127148
1629,28,19,9,0.5377358490566038,0.002109536794981618
1630,26,14,12,0.4240506329113924,0.0011267984054732264
1631,20,10,10,0.5769230769230769,0.0007248408448694526
1632,14,6,8,0.4274193548387097,0.000322291253295625
1633,12,4,8,0.2857142857142857,0.0001520998504356049
1634,5,1,4,0.0,8.193652845627633e-05
1635,44,25,19,0.5722748815165877,0.002523485367227424
1636,45,26,19,0.4605411499436302,0.0028367346721439456
